Id,COD UF,UF,REGIAO,COD 6num,CD_GEOCMU,NM_MUNICIP,biome,year,seq,number,pop,rate,rate_n,analf,san,pob,vuln,rural,migr,ab,med,esf,tmi,temp,prec,ndvi,ndwi
BA-2007,29,BA,NE,292610,2926103,Retirolândia,2,2007,2149,19,10545,180.2,180.2,28.15,45.8,54.39,32.8,50,1,17,7,0,50.02,38.20207279,493.7829475,0.503128744,0.207446485
BA-2008,29,BA,NE,292610,2926103,Retirolândia,2,2008,2149,13,12446,104.5,104.5,28.15,45.8,54.39,32.8,50,1,15,7,0,50.02,38.60793031,421.2699389,0.428389374,0.084011803
BA-2009,29,BA,NE,292610,2926103,Retirolândia,2,2009,2149,428,12600,3396.8,3396.8,28.15,45.8,54.39,32.8,50,1,16,9,0,50.02,37.59073357,453.8963857,0.478772234,0.175343628
BA-2010,29,BA,NE,292610,2926103,Retirolândia,2,2010,2149,333,12055,2762.3,2762.3,19.21,19.2,29.6,5.4,44,1,16,8,0,23.4,35.48021165,511.8475933,0.556777673,0.277684311
BA-2007,29,BA,NE,292620,2926202,Riachão das Neves,3,2007,2150,6,23306,25.7,25.7,38.82,45.9,73.37,35,53,5,7,3,0,46.26,34.74448607,768.8773603,0.51947753,0.252956569
BA-2008,29,BA,NE,292620,2926202,Riachão das Neves,3,2008,2150,3,23309,12.9,12.9,38.82,45.9,73.37,35,53,5,9,3,0,46.26,33.60637341,1101.372867,0.553165604,0.292258162
BA-2009,29,BA,NE,292620,2926202,Riachão das Neves,3,2009,2150,93,23417,397.1,397.1,38.82,45.9,73.37,35,53,5,9,5,0,46.26,32.73695557,1093.844594,0.599326209,0.351212918
BA-2010,29,BA,NE,292620,2926202,Riachão das Neves,3,2010,2150,15,21937,68.4,68.4,30.15,33.9,45.08,19.8,51,7,11,2,0,22.4,33.39582978,913.5543249,0.551366009,0.296029802
BA-2007,29,BA,NE,292630,2926301,Riachão do Jacuípe,2,2007,2151,43,26569,161.8,161.8,23.97,32.3,51.37,18.9,51,1,23,36,4,51.24,39.25697638,520.8590969,0.45075367,0.120773954
BA-2008,29,BA,NE,292630,2926301,Riachão do Jacuípe,2,2008,2151,112,33326,336.1,336.1,23.97,32.3,51.37,18.9,51,1,23,19,2,51.24,39.34649238,465.7916964,0.424061289,0.084954928
BA-2009,29,BA,NE,292630,2926301,Riachão do Jacuípe,2,2009,2151,187,33666,555.5,555.5,23.97,32.3,51.37,18.9,51,1,22,18,2,51.24,40.20184114,484.2435921,0.46220956,0.164664641
BA-2010,29,BA,NE,292630,2926301,Riachão do Jacuípe,2,2010,2151,274,33172,826,826,18.01,14.5,26.69,5.7,40,2,22,20,2,26.5,35.99637651,556.586314,0.534031728,0.262030462
BA-2007,29,BA,NE,292650,2926509,Ribeira do Amparo,2,2007,2153,4,13859,28.9,28.9,45.99,54.5,67.88,45.4,90,5,8,3,6,66.48,36.99005452,726.2013221,0.536243068,0.224412941
BA-2008,29,BA,NE,292650,2926509,Ribeira do Amparo,2,2008,2153,39,14566,267.7,267.7,45.99,54.5,67.88,45.4,90,5,9,4,2,66.48,37.58503411,659.5161078,0.502983355,0.178338217
BA-2010,29,BA,NE,292650,2926509,Ribeira do Amparo,2,2010,2153,2,14276,14,14,35.59,23.7,52.54,15.4,87,5,9,4,2,38.8,35.1740148,780.3508584,0.59409655,0.31206198
BA-2006,29,BA,NE,292660,2926608,Ribeira do Pombal,2,2006,2154,2,49051,4.1,4.1,33.62,24.1,55.75,23.4,45,6,26,17,,60.93,33.9278895,577.8575456,0.561238946,0.259422511
BA-2007,29,BA,NE,292660,2926608,Ribeira do Pombal,2,2007,2154,127,49460,256.8,256.8,33.62,24.1,55.75,23.4,45,6,30,18,11,60.93,36.67692261,656.9501181,0.549297181,0.24300853
BA-2008,29,BA,NE,292660,2926608,Ribeira do Pombal,2,2008,2154,43,49024,87.7,87.7,33.62,24.1,55.75,23.4,45,6,31,17,7,60.93,38.09620678,576.2885682,0.509958028,0.185792461
BA-2009,29,BA,NE,292660,2926608,Ribeira do Pombal,2,2009,2154,190,49263,385.7,385.7,33.62,24.1,55.75,23.4,45,6,28,17,7,60.93,37.10970472,548.574189,0.524068719,0.212356311
BA-2010,29,BA,NE,292660,2926608,Ribeira do Pombal,2,2010,2154,107,47518,225.2,225.2,26.38,9.1,34.6,6,37,6,29,17,4,36.6,34.39880514,663.1192125,0.595324621,0.32002222
BA-2009,29,BA,NE,292665,2926657,Ribeirão do Largo,4,2009,2155,7,14526,48.2,48.2,43.27,68.5,60.51,47.3,71,4,4,2,0,50.36,28.09412962,958.7695565,0.736988412,0.5315493
BA-2010,29,BA,NE,292665,2926657,Ribeirão do Largo,4,2010,2155,1,8602,11.6,11.6,30.95,39.2,32.34,19,46,4,6,3,0,25.8,29.56879244,853.9581853,0.679632007,0.450390801
BA-2007,29,BA,NE,292670,2926707,Rio de Contas,2,2007,2156,1,13665,7.3,7.3,26.55,26.8,51.48,14.5,59,2,19,4,0,37.16,30.05924341,701.2611998,0.555029732,0.238319867
BA-2008,29,BA,NE,292670,2926707,Rio de Contas,2,2008,2156,1,13823,7.2,7.2,26.55,26.8,51.48,14.5,59,2,19,1,1,37.16,29.84913164,808.6203683,0.557888264,0.238098594
BA-2009,29,BA,NE,292670,2926707,Rio de Contas,2,2009,2156,1,13820,7.2,7.2,26.55,26.8,51.48,14.5,59,2,19,1,1,37.16,29.9022776,796.81023,0.588287438,0.272088906
BA-2008,29,BA,NE,292680,2926806,Rio do Antônio,2,2008,2157,56,14926,375.2,375.2,35.22,55.7,67.57,39.4,65,2,9,4,0,53.86,32.16099179,845.9483389,0.515426074,0.214144119
BA-2009,29,BA,NE,292680,2926806,Rio do Antônio,2,2009,2157,7,15076,46.4,46.4,35.22,55.7,67.57,39.4,65,2,9,4,0,53.86,31.85882011,704.3216566,0.573831725,0.278094199
BA-2010,29,BA,NE,292680,2926806,Rio do Antônio,2,2010,2157,68,14815,459,459,28.44,32.9,37.43,17.2,60,3,10,3,0,29.3,32.95286335,609.0936951,0.489718939,0.175225702
BA-2008,29,BA,NE,292690,2926905,Rio do Pires,2,2008,2158,2,11659,17.2,17.2,33.04,44.3,52.02,29.2,64,2,10,2,2,41.62,31.7413836,847.3515541,0.555657994,0.273023667
BA-2009,29,BA,NE,292690,2926905,Rio do Pires,2,2009,2158,99,11617,852.2,852.2,33.04,44.3,52.02,29.2,64,2,13,5,1,41.62,31.39652093,800.8697007,0.599360847,0.308411349
BA-2010,29,BA,NE,292690,2926905,Rio do Pires,2,2010,2158,225,11918,1887.9,1887.9,27.34,28.2,35.26,19.4,56,4,13,4,1,24.4,31.34099837,739.3828384,0.579687163,0.310050464
BA-2007,29,BA,NE,292700,2927002,Rio Real,2,2007,2159,2,37911,5.3,5.3,31.31,53.5,59.05,39.7,40,15,18,8,0,54.33,30.64185349,1080.753419,0.662802752,0.449113731
BA-2008,29,BA,NE,292700,2927002,Rio Real,2,2008,2159,36,37675,95.6,95.6,31.31,53.5,59.05,39.7,40,15,20,10,0,54.33,32.44120945,1044.833855,0.647260123,0.425603126
BA-2009,29,BA,NE,292700,2927002,Rio Real,2,2009,2159,1,38099,2.6,2.6,31.31,53.5,59.05,39.7,40,15,20,9,0,54.33,33.5453649,1129.628386,0.645757221,0.422837817
BA-2010,29,BA,NE,292700,2927002,Rio Real,2,2010,2159,5,37164,13.5,13.5,24.43,25.1,40.24,14.6,37,18,14,12,1,31.4,31.79341206,1110.233444,0.668789196,0.450422714
BA-2007,29,BA,NE,292710,2927101,Rodelas,2,2007,2160,1,7922,12.6,12.6,25.44,5.7,44.42,6.6,24,19,8,4,2,42.81,35.88783709,363.38042,0.392736273,0.066223796
BA-2008,29,BA,NE,292710,2927101,Rodelas,2,2008,2160,3,7341,40.9,40.9,25.44,5.7,44.42,6.6,24,19,8,3,2,42.81,35.16869846,538.0970553,0.423796101,0.114586793
BA-2009,29,BA,NE,292710,2927101,Rodelas,2,2009,2160,2,7448,26.9,26.9,25.44,5.7,44.42,6.6,24,19,9,5,2,42.81,35.357077,624.236465,0.476653551,0.177218723
BA-2010,29,BA,NE,292710,2927101,Rodelas,2,2010,2160,2,7775,25.7,25.7,22.2,2.4,43.7,2.3,16,23,10,2,2,20.6,34.67828282,510.2042715,0.449418642,0.13114732
BA-2007,29,BA,NE,292730,2927309,Salinas da Margarida,4,2007,2162,4,11344,35.3,35.3,15.64,4.5,63.69,1.9,56,1,5,7,1,55.7,28.16380124,1491.929937,0.542134585,0.479048196
BA-2008,29,BA,NE,292730,2927309,Salinas da Margarida,4,2008,2162,7,13850,50.5,50.5,15.64,4.5,63.69,1.9,56,1,6,5,3,55.7,29.10174823,1435.952873,0.489394008,0.458905508
BA-2009,29,BA,NE,292730,2927309,Salinas da Margarida,4,2009,2162,1,14189,7,7,15.64,4.5,63.69,1.9,56,1,6,5,3,55.7,28.96676427,1661.930176,0.518038187,0.484160774
BA-2000,29,BA,NE,292740,2927408,Salvador,4,2000,2163,4,2443107,0.2,0.2,6.28,0.7,24.32,0.4,0,6,,,,36.35,28.58517015,1782.194635,0.498689597,0.383817214
BA-2001,29,BA,NE,292740,2927408,Salvador,4,2001,2163,2,2485699,0.1,0.1,6.28,0.7,24.32,0.4,0,6,,,,36.35,28.82762843,1578.757504,0.4954274,0.315813006
BA-2002,29,BA,NE,292740,2927408,Salvador,4,2002,2163,3,2520505,0.1,0.1,6.28,0.7,24.32,0.4,0,6,,,,36.35,29.34530366,1624.221474,0.48797387,0.302251898
BA-2003,29,BA,NE,292740,2927408,Salvador,4,2003,2163,2,2556430,0.1,0.1,6.28,0.7,24.32,0.4,0,6,,,,36.35,28.64135178,1881.45735,0.485099625,0.297622606
BA-2004,29,BA,NE,292740,2927408,Salvador,4,2004,2163,3,2592239,0.1,0.1,6.28,0.7,24.32,0.4,0,6,,,,36.35,29.09140291,1688.780159,0.50776416,0.305320905
BA-2005,29,BA,NE,292740,2927408,Salvador,4,2005,2163,4,2673557,0.1,0.1,6.28,0.7,24.32,0.4,0,6,501,4346,,36.35,29.38747628,1912.657815,0.498570008,0.305616131
BA-2006,29,BA,NE,292740,2927408,Salvador,4,2006,2163,13,2714977,0.5,0.5,6.28,0.7,24.32,0.4,0,6,794,4727,,36.35,29.28282253,1980.72766,0.492146671,0.295531036
BA-2007,29,BA,NE,292740,2927408,Salvador,4,2007,2163,1352,2754946,49.1,49.1,6.28,0.7,24.32,0.4,0,6,783,4949,1,36.35,29.39832773,1374.37751,0.491083178,0.28726496
BA-2008,29,BA,NE,292740,2927408,Salvador,4,2008,2163,2481,2948733,84.1,84.1,6.28,0.7,24.32,0.4,0,6,762,5566,1,36.35,30.69468309,1387.218699,0.467251043,0.272567327
BA-2009,29,BA,NE,292740,2927408,Salvador,4,2009,2163,6829,2998058,227.8,227.8,6.28,0.7,24.32,0.4,0,6,774,5704,2,36.35,29.15336505,1823.406346,0.481481889,0.286976632
BA-2010,29,BA,NE,292740,2927408,Salvador,4,2010,2163,6161,2675656,230.3,230.3,3.97,0.1,14.18,0.1,,6,755,6181,2,14.92,30.22499729,1772.043094,0.488386149,0.293411064
BA-2007,29,BA,NE,292750,2927507,Santa Bárbara,2,2007,2164,8,18922,42.3,42.3,31.01,47.7,64.06,32.1,60,1,12,6,6,46.77,35.50717819,646.5487001,0.534525115,0.211254153
BA-2008,29,BA,NE,292750,2927507,Santa Bárbara,2,2008,2164,17,20242,84,84,31.01,47.7,64.06,32.1,60,1,12,7,6,46.77,37.69495151,672.5856054,0.506655229,0.174619475
BA-2009,29,BA,NE,292750,2927507,Santa Bárbara,2,2009,2164,51,20462,249.2,249.2,31.01,47.7,64.06,32.1,60,1,14,9,6,46.77,38.8951091,628.1671557,0.535178134,0.233580064
BA-2010,29,BA,NE,292750,2927507,Santa Bárbara,2,2010,2164,6,19064,31.5,31.5,22.23,29.4,40.43,13.2,55,1,15,9,6,23,34.27612247,716.4868521,0.588976038,0.320460652
BA-2008,29,BA,NE,292760,2927606,Santa Brígida,2,2008,2165,2,15781,12.7,12.7,48.89,64.1,76.48,51.8,74,25,10,2,1,61.33,36.84380924,634.8921821,0.507454478,0.195521527
BA-2009,29,BA,NE,292760,2927606,Santa Brígida,2,2009,2165,1,15649,6.4,6.4,48.89,64.1,76.48,51.8,74,25,10,4,1,61.33,35.74439763,907.3397287,0.552112099,0.271962171
BA-2010,29,BA,NE,292760,2927606,Santa Brígida,2,2010,2165,5,15060,33.2,33.2,34.08,36.2,49.57,23.5,63,28,8,4,1,35.4,36.7902124,680.8341672,0.568917743,0.262119519
BA-2004,29,BA,NE,292770,2927705,Santa Cruz Cabrália,4,2004,2166,2,30926,6.5,6.5,24.08,26.6,42.4,21.8,43,14,,,,37.2,26.59370831,1659.937654,0.757043825,0.59947162
BA-2007,29,BA,NE,292770,2927705,Santa Cruz Cabrália,4,2007,2166,5,38600,13,13,24.08,26.6,42.4,21.8,43,14,21,8,2,37.2,27.31380771,1499.866147,0.762860284,0.612899602
BA-2008,29,BA,NE,292770,2927705,Santa Cruz Cabrália,4,2008,2166,34,26051,130.5,130.5,24.08,26.6,42.4,21.8,43,14,19,8,1,37.2,28.88975349,1235.833544,0.737127959,0.569773854
BA-2009,29,BA,NE,292770,2927705,Santa Cruz Cabrália,4,2009,2166,617,26249,2350.6,2350.6,24.08,26.6,42.4,21.8,43,14,17,10,1,37.2,27.12922567,1603.564666,0.767491781,0.621276379
BA-2010,29,BA,NE,292770,2927705,Santa Cruz Cabrália,4,2010,2166,34,26264,129.5,129.5,15.81,11.3,34.49,5.1,28,11,18,10,1,21.6,27.51657978,1464.241391,0.762577235,0.616069111
BA-2004,29,BA,NE,292780,2927804,Santa Cruz da Vitória,4,2004,2167,1,7176,13.9,13.9,36.03,30.5,62.82,22.5,29,2,,,,45.65,29.62505154,1012.629245,0.711414456,0.507959703
BA-2006,29,BA,NE,292780,2927804,Santa Cruz da Vitória,4,2006,2167,1,7299,13.7,13.7,36.03,30.5,62.82,22.5,29,2,2,2,,45.65,29.37009393,1019.148309,0.723048447,0.523655529
BA-2007,29,BA,NE,292780,2927804,Santa Cruz da Vitória,4,2007,2167,1,7338,13.6,13.6,36.03,30.5,62.82,22.5,29,2,2,2,,45.65,29.02368101,1155.836259,0.707585938,0.501605857
BA-2008,29,BA,NE,292780,2927804,Santa Cruz da Vitória,4,2008,2167,8,6502,123,123,36.03,30.5,62.82,22.5,29,2,3,2,,45.65,30.68582685,836.8155857,0.633758839,0.399012093
BA-2009,29,BA,NE,292780,2927804,Santa Cruz da Vitória,4,2009,2167,95,6445,1474,1474,36.03,30.5,62.82,22.5,29,2,3,4,,45.65,30.66460742,898.0661942,0.720262303,0.51860373
BA-2010,29,BA,NE,292780,2927804,Santa Cruz da Vitória,4,2010,2167,1,6673,15,15,24.61,15.2,41.98,5.4,24,3,3,4,,21.2,30.17001184,833.8473657,0.702989753,0.488948905
BA-2007,29,BA,NE,292800,2928000,Santaluz,2,2007,2169,29,31221,92.9,92.9,32.18,38.3,62.35,29.8,42,2,31,15,3,47.88,38.25556536,506.9714221,0.471907469,0.16123849
BA-2008,29,BA,NE,292800,2928000,Santaluz,2,2008,2169,186,35029,531,531,32.18,38.3,62.35,29.8,42,2,26,15,3,47.88,38.93100972,431.120792,0.419178963,0.080906086
BA-2009,29,BA,NE,292800,2928000,Santaluz,2,2009,2169,127,35418,358.6,358.6,32.18,38.3,62.35,29.8,42,2,25,17,3,47.88,38.34898153,456.7193668,0.457452248,0.148569712
BA-2010,29,BA,NE,292800,2928000,Santaluz,2,2010,2169,60,33838,177.3,177.3,23.37,24.1,32.54,11.4,39,2,25,15,3,25,36.05037918,522.0119524,0.550422086,0.277612523
BA-2000,29,BA,NE,292810,2928109,Santa Maria da Vitória,3,2000,2171,2,41261,4.8,4.8,29.3,24.1,67.76,20.5,45,5,,,,35.73,31.97321578,1069.926678,0.617616744,0.340356981
BA-2006,29,BA,NE,292810,2928109,Santa Maria da Vitória,3,2006,2171,1,41066,2.4,2.4,29.3,24.1,67.76,20.5,45,5,30,10,,35.73,31.06995176,830.3079061,0.657970081,0.413147769
BA-2007,29,BA,NE,292810,2928109,Santa Maria da Vitória,3,2007,2171,16,41032,39,39,29.3,24.1,67.76,20.5,45,5,30,8,3,35.73,33.3708022,726.7607618,0.563626314,0.305263509
BA-2008,29,BA,NE,292810,2928109,Santa Maria da Vitória,3,2008,2171,2,41745,4.8,4.8,29.3,24.1,67.76,20.5,45,5,24,11,4,35.73,32.90038155,1020.469623,0.574138668,0.304921301
BA-2009,29,BA,NE,292810,2928109,Santa Maria da Vitória,3,2009,2171,944,41760,2260.5,2260.5,29.3,24.1,67.76,20.5,45,5,22,8,4,35.73,30.46249215,1050.938899,0.687411302,0.444320518
BA-2010,29,BA,NE,292810,2928109,Santa Maria da Vitória,3,2010,2171,87,40309,215.8,215.8,24.05,18.1,45.81,11,41,7,15,13,4,25.9,31.4116011,894.0772504,0.636254569,0.407024084
BA-2007,29,BA,NE,292830,2928307,Santanópolis,2,2007,2173,1,8061,12.4,12.4,31,84.2,58,49.6,86,0,5,4,0,42.52,35.1881816,679.3897269,0.554589143,0.23946388
BA-2008,29,BA,NE,292830,2928307,Santanópolis,2,2008,2173,1,9558,10.5,10.5,31,84.2,58,49.6,86,0,5,5,0,42.52,36.54527945,701.3680564,0.533444339,0.199315665
BA-2009,29,BA,NE,292830,2928307,Santanópolis,2,2009,2173,4,9640,41.5,41.5,31,84.2,58,49.6,86,0,5,7,0,42.52,37.79880214,659.1068446,0.554923913,0.251950886
BA-2010,29,BA,NE,292830,2928307,Santanópolis,2,2010,2173,15,8776,170.9,170.9,24.27,46.3,36.83,20.4,81,0,5,2,0,28.1,33.42454108,780.7548448,0.591390294,0.309222168
BA-2007,29,BA,NE,292840,2928406,Santa Rita de Cássia,3,2007,2174,3,24687,12.2,12.2,26.08,41.3,59.77,25.4,49,6,10,6,4,36.18,33.74388058,677.2679862,0.576926714,0.324585744
BA-2008,29,BA,NE,292840,2928406,Santa Rita de Cássia,3,2008,2174,3,27224,11,11,26.08,41.3,59.77,25.4,49,6,10,9,0,36.18,32.1134395,1021.046918,0.626310573,0.367253218
BA-2009,29,BA,NE,292840,2928406,Santa Rita de Cássia,3,2009,2174,48,27528,174.4,174.4,26.08,41.3,59.77,25.4,49,6,11,7,0,36.18,31.11180408,1001.732689,0.690548639,0.44965013
BA-2010,29,BA,NE,292840,2928406,Santa Rita de Cássia,3,2010,2174,36,26250,137.1,137.1,21.07,30.7,37.62,11.4,43,7,14,8,0,24.6,32.77110619,802.3352043,0.618886214,0.373688677
BA-2007,29,BA,NE,292860,2928604,Santo Amaro,4,2007,2176,4,62022,6.4,6.4,17.62,19.6,44.74,10.7,24,1,27,42,0,46.7,29.70694223,1217.940909,0.716019876,0.564228128
BA-2008,29,BA,NE,292860,2928604,Santo Amaro,4,2008,2176,2,57675,3.5,3.5,17.62,19.6,44.74,10.7,24,1,31,36,0,46.7,30.71803658,1256.262856,0.701240526,0.535221342
BA-2009,29,BA,NE,292860,2928604,Santo Amaro,4,2009,2176,8,58263,13.7,13.7,17.62,19.6,44.74,10.7,24,1,30,42,0,46.7,32.27296203,1594.390616,0.699940937,0.541216236
BA-2010,29,BA,NE,292860,2928604,Santo Amaro,4,2010,2176,15,57800,26,26,12.69,11.8,28.02,5.4,23,2,36,30,0,23.6,30.62735234,1515.658395,0.703824405,0.535999509
BA-2003,29,BA,NE,292870,2928703,Santo Antônio de Jesus,4,2003,2177,1,81380,1.2,1.2,16.85,13.4,36.95,8.6,14,2,,,,28.07,34.48752287,1175.024335,0.631517914,0.429500102
BA-2007,29,BA,NE,292870,2928703,Santo Antônio de Jesus,4,2007,2177,41,88424,46.4,46.4,16.85,13.4,36.95,8.6,14,2,38,53,4,28.07,30.74182401,1178.830618,0.676488816,0.492729551
BA-2008,29,BA,NE,292870,2928703,Santo Antônio de Jesus,4,2008,2177,57,87776,64.9,64.9,16.85,13.4,36.95,8.6,14,2,36,62,5,28.07,32.09747303,1190.297919,0.641277515,0.450457367
BA-2009,29,BA,NE,292870,2928703,Santo Antônio de Jesus,4,2009,2177,12,88771,13.5,13.5,16.85,13.4,36.95,8.6,14,2,33,79,5,28.07,35.3581969,1261.692777,0.664174178,0.483032232
BA-2010,29,BA,NE,292870,2928703,Santo Antônio de Jesus,4,2010,2177,28,90985,30.8,30.8,12.38,11.4,16.4,4.6,13,3,31,116,5,16.9,30.69145411,1248.792245,0.667845993,0.478969371
BA-2006,29,BA,NE,292880,2928802,Santo Estêvão,2,2006,2178,1,44204,2.3,2.3,30.14,50.3,57.21,35.3,52,3,27,15,,38.29,31.4039395,800.9510213,0.597555829,0.337055483
BA-2007,29,BA,NE,292880,2928802,Santo Estêvão,2,2007,2178,5,44655,11.2,11.2,30.14,50.3,57.21,35.3,52,3,28,9,4,38.29,31.85339669,765.6689576,0.57160797,0.287107842
BA-2008,29,BA,NE,292880,2928802,Santo Estêvão,2,2008,2178,46,46360,99.2,99.2,30.14,50.3,57.21,35.3,52,3,28,8,0,38.29,36.93838214,794.7342508,0.522384309,0.209815159
BA-2009,29,BA,NE,292880,2928802,Santo Estêvão,2,2009,2178,21,46854,44.8,44.8,30.14,50.3,57.21,35.3,52,3,28,14,0,38.29,37.25375279,780.6212359,0.514654066,0.194703091
BA-2010,29,BA,NE,292880,2928802,Santo Estêvão,2,2010,2178,242,47880,505.4,505.4,21.48,15.2,32.39,8.4,42,3,28,19,0,18,33.68026862,726.3161375,0.56308285,0.293022666
BA-2007,29,BA,NE,292890,2928901,São Desidério,3,2007,2179,6,19039,31.5,31.5,38.07,41,58.02,37.7,62,7,13,7,,44.73,34.15197753,828.156641,0.500666349,0.238315973
BA-2008,29,BA,NE,292890,2928901,São Desidério,3,2008,2179,7,26742,26.2,26.2,38.07,41,58.02,37.7,62,7,14,7,,44.73,33.94721012,1159.244378,0.504509267,0.24475926
BA-2009,29,BA,NE,292890,2928901,São Desidério,3,2009,2179,84,27515,305.3,305.3,38.07,41,58.02,37.7,62,7,14,7,,44.73,32.25276825,1304.230213,0.56067234,0.305362764
BA-2010,29,BA,NE,292890,2928901,São Desidério,3,2010,2179,21,27659,75.9,75.9,25.53,35.7,39.34,18.6,69,10,14,8,,28.9,32.8454562,1024.066753,0.529455059,0.274067841
BA-2007,29,BA,NE,292900,2929008,São Félix,4,2007,2181,4,14991,26.7,26.7,23.1,34,53.61,21,36,1,10,15,,48.62,30.95930525,1096.748683,0.715845674,0.526237274
BA-2008,29,BA,NE,292900,2929008,São Félix,4,2008,2181,2,15987,12.5,12.5,23.1,34,53.61,21,36,1,10,18,,48.62,32.54983227,1059.563402,0.681707792,0.474456329
BA-2009,29,BA,NE,292900,2929008,São Félix,4,2009,2181,1,16211,6.2,6.2,23.1,34,53.61,21,36,1,9,19,,48.62,31.09612367,1085.895136,0.679590681,0.474543429
BA-2010,29,BA,NE,292900,2929008,São Félix,4,2010,2181,2,14098,14.2,14.2,15.01,25.4,36.48,12.8,34,1,9,20,,24.1,30.3948842,1101.844209,0.68283393,0.473660465
BA-2000,29,BA,NE,292905,2929057,São Félix do Coribe,3,2000,2182,2,11758,17,17,23.47,21.1,53.62,13.9,27,6,,,,37.22,31.77086366,1053.772407,0.614265181,0.328910381
BA-2009,29,BA,NE,292905,2929057,São Félix do Coribe,3,2009,2182,176,13501,1303.6,1303.6,23.47,21.1,53.62,13.9,27,6,11,7,0,37.22,30.6317384,966.0626647,0.672134903,0.422036528
BA-2010,29,BA,NE,292905,2929057,São Félix do Coribe,3,2010,2182,24,13048,183.9,183.9,16.83,6.7,30.14,2,19,7,11,6,0,21.6,31.29973375,871.9680557,0.624408888,0.386741465
BA-2007,29,BA,NE,292910,2929107,São Felipe,4,2007,2183,7,20329,34.4,34.4,30.8,59.8,53.61,35.7,59,1,12,6,1,34.08,30.21954136,1227.428846,0.687722118,0.505836757
BA-2008,29,BA,NE,292910,2929107,São Felipe,4,2008,2183,4,20902,19.1,19.1,30.8,59.8,53.61,35.7,59,1,14,4,0,34.08,32.17597856,1175.63358,0.658551074,0.468865859
BA-2010,29,BA,NE,292910,2929107,São Felipe,4,2010,2183,12,20305,59.1,59.1,22.71,43.6,27.31,15.6,52,1,12,4,0,21.1,31.14964482,1282.301733,0.664610975,0.473101138
BA-2004,29,BA,NE,292920,2929206,São Francisco do Conde,4,2004,2184,2,28734,7,7,16.83,17.7,47.64,9.3,17,2,,,,37.84,26.9778867,1682.843374,0.677203643,0.568221723
BA-2007,29,BA,NE,292920,2929206,São Francisco do Conde,4,2007,2184,4,31407,12.7,12.7,16.83,17.7,47.64,9.3,17,2,23,28,1,37.84,27.79814301,1363.337494,0.683370498,0.58645508
BA-2008,29,BA,NE,292920,2929206,São Francisco do Conde,4,2008,2184,5,31219,16,16,16.83,17.7,47.64,9.3,17,2,24,35,0,37.84,29.43464266,1358.867448,0.666010297,0.547487545
BA-2009,29,BA,NE,292920,2929206,São Francisco do Conde,4,2009,2184,18,31703,56.8,56.8,16.83,17.7,47.64,9.3,17,2,23,23,0,37.84,29.4257542,1922.779635,0.665894207,0.555959724
BA-2010,29,BA,NE,292920,2929206,São Francisco do Conde,4,2010,2184,34,33183,102.5,102.5,10.1,1.4,19.08,0.9,18,2,19,24,0,17.4,29.19572414,1749.718721,0.666277108,0.555562726
BA-2007,29,BA,NE,292925,2929255,São Gabriel,5,2007,2185,4,18857,21.2,21.2,27.19,21.7,65.46,13.3,47,7,9,5,2,65.05,35.83160181,387.0671519,0.385996227,0.086418206
BA-2008,29,BA,NE,292925,2929255,São Gabriel,5,2008,2185,171,19050,897.6,897.6,27.19,21.7,65.46,13.3,47,7,9,2,2,65.05,36.05519042,435.1984528,0.385687838,0.08461577
BA-2009,29,BA,NE,292925,2929255,São Gabriel,5,2009,2185,1171,19103,6129.9,6129.9,27.19,21.7,65.46,13.3,47,7,12,4,2,65.05,36.24032432,524.0240229,0.388822552,0.071118295
BA-2010,29,BA,NE,292925,2929255,São Gabriel,5,2010,2185,529,18427,2870.8,2870.8,19.56,14,42.46,6.2,43,6,13,3,1,36.7,35.51914961,495.527588,0.413672278,0.120161969
BA-2007,29,BA,NE,292930,2929305,São Gonçalo dos Campos,4,2007,2186,21,29301,71.7,71.7,22.59,39.4,52.34,20.7,50,2,22,15,0,47.81,31.75002865,964.3092563,0.638195512,0.419313485
BA-2008,29,BA,NE,292930,2929305,São Gonçalo dos Campos,4,2008,2186,6,30401,19.7,19.7,22.59,39.4,52.34,20.7,50,2,20,11,0,47.81,34.01112224,1014.586962,0.567613776,0.308476247
BA-2009,29,BA,NE,292930,2929305,São Gonçalo dos Campos,4,2009,2186,10,30726,32.5,32.5,22.59,39.4,52.34,20.7,50,2,21,11,0,47.81,34.67563022,1138.123253,0.599674583,0.37154987
BA-2010,29,BA,NE,292930,2929305,São Gonçalo dos Campos,4,2010,2186,4,33283,12,12,15.03,18.3,23.92,5.5,50,2,26,16,1,27,32.12377248,1058.287782,0.640816566,0.428354131
BA-2007,29,BA,NE,292935,2929354,São José da Vitória,4,2007,2187,1,4042,24.7,24.7,32.05,22.4,63.38,17.3,17,4,2,,0,46.02,25.81312559,1550.584853,0.828151899,0.669465557
BA-2008,29,BA,NE,292935,2929354,São José da Vitória,4,2008,2187,9,6270,143.5,143.5,32.05,22.4,63.38,17.3,17,4,2,,0,46.02,27.69320715,1122.106839,0.810472183,0.649632022
BA-2009,29,BA,NE,292935,2929354,São José da Vitória,4,2009,2187,90,6276,1434,1434,32.05,22.4,63.38,17.3,17,4,2,,0,46.02,26.07415073,1313.995949,0.835342048,0.67911856
